,productid,flavor_n_pos,flavor_avg_pos,flavor_sum_pos,flavor_n_neg,flavor_abg_neg,flavor_sum_neg,flavor_n_neu,flavor_avg,taste_n_pos,taste_avg_pos,taste_sum_pos,taste_n_neg,taste_abg_neg,taste_sum_neg,taste_n_neu,taste_avg,product_n_pos,product_avg_pos,product_sum_pos,product_n_neg,product_abg_neg,product_sum_neg,product_n_neu,product_avg,price_n_pos,price_avg_pos,price_sum_pos,price_n_neg,price_abg_neg,price_sum_neg,price_n_neu,price_avg,quality_n_pos,quality_avg_pos,quality_sum_pos,quality_n_neg,quality_abg_neg,quality_sum_neg,quality_n_neu,quality_avg,brand_n_pos,brand_avg_pos,brand_sum_pos,brand_n_neg,brand_abg_neg,brand_sum_neg,brand_n_neu,brand_avg,texture_n_pos,texture_avg_pos,texture_sum_pos,texture_n_neg,texture_abg_neg,texture_sum_neg,texture_n_neu,texture_avg,package_n_pos,package_avg_pos,package_sum_pos,package_n_neg,package_abg_neg,package_sum_neg,package_n_neu,package_avg,variety_n_pos,variety_avg_pos,variety_sum_pos,variety_n_neg,variety_abg_neg,variety_sum_neg,variety_n_neu,variety_avg,smell_n_pos,smell_avg_pos,smell_sum_pos,smell_n_neg,smell_abg_neg,smell_sum_neg,smell_n_neu,smell_avg
2583,B0040WG120,0,0.0,0.0,1,-4.5,-4.5,0,-4.5,1,2.33,2.33,3,-3.25,-9.75,0,-1.85,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2584,B00028LG3A,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2585,B006XB7LBG,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2586,B004765VR0,2,1.92,3.83,0,0.0,0.0,0,1.92,3,1.86,5.58,0,0.0,0.0,0,1.86,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2587,B004YG7GDU,1,5.0,5.0,0,0.0,0.0,0,5.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2588,B0006348DQ,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,0.5,0.5,0,0.0,0.0,0,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2589,B007J6J8J2,2,2.6,5.2,0,0.0,0.0,0,2.6,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2590,B0013OSJMI,1,3.17,3.17,0,0.0,0.0,1,1.58,4,1.9,7.62,0,0.0,0.0,0,1.91,1,1.0,1.0,0,0.0,0.0,2,0.33,1,1.0,1.0,1,-2.06,-2.06,0,-0.53,0,0.0,0.0,0,0.0,0.0,0,0.0,1,0.25,0.25,0,0.0,0.0,0,0.25,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2591,B007GP0RZU,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,4.0,4.0,0,0.0,0.0,0,4.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2592,B003ZNRDPE,2,2.25,4.5,0,0.0,0.0,0,2.25,0,0.0,0.0,0,0.0,0.0,0,0.0,3,3.2,9.6,4,-1.3,-5.2,0,0.63,1,1.0,1.0,2,-1.12,-2.25,0,-0.42,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,3.0,3.0,0,0.0,0.0,0,3.0,0,0.0,0.0,0,0.0,0.0,0,0.0,3,3.6,10.8,1,-1.0,-1.0,0,2.45
2593,B001POGTP0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0
2594,B003LPQE8I,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,1.5,1.5,0,0.0,0.0,0,1.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2595,B001EO5YB6,1,2.0,2.0,1,-1.8,-1.8,0,0.1,0,0.0,0.0,0,0.0,0.0,1,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2596,B0036THN2A,0,0.0,0.0,0,0.0,0.0,0,0.0,1,1.5,1.5,0,0.0,0.0,0,1.5,2,1.05,2.1,2,-0.62,-1.25,0,0.21,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,0.6,0.6,1,-4.5,-4.5,2,-0.97,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,-0.87,-0.87,0,-0.87
2597,B0062Y123C,1,2.4,2.4,1,-1.8,-1.8,0,0.3,0,0.0,0.0,0,0.0,0.0,0,0.0,1,1.0,1.0,1,-0.38,-0.38,0,0.31,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2598,B002GP405S,0,0.0,0.0,0,0.0,0.0,0,0.0,1,2.7,2.7,0,0.0,0.0,1,1.35,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2599,B0000DD8O9,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,-3.0,-3.0,0,-3.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2600,B000VN5WXQ,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,4.0,4.0,0,0.0,0.0,0,4.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,2.0,2.0,0,0.0,0.0,0,2.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2601,B0000D89R5,0,0.0,0.0,0,0.0,0.0,0,0.0,1,2.0,2.0,0,0.0,0.0,0,2.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,3.7,3.7,0,0.0,0.0,0,3.7,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,3.7,3.7,0,0.0,0.0,0,3.7,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2602,B005AMGM9G,0,0.0,0.0,0,0.0,0.0,0,0.0,1,2.0,2.0,0,0.0,0.0,0,2.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,0.5,0.5,0,0.0,0.0,0,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,1,2.0,2.0,0,0.0,0.0,0,2.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2603,B000GZYAT6,1,2.4,2.4,0,0.0,0.0,0,2.4,4,2.01,8.03,0,0.0,0.0,0,2.01,4,3.2,12.8,0,0.0,0.0,1,2.56,1,2.73,2.73,0,0.0,0.0,0,2.73,1,2.0,2.0,2,-1.46,-2.93,0,-0.31,1,1.0,1.0,3,-1.52,-4.55,0,-0.89,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2604,B000LRH5WS,0,0.0,0.0,0,0.0,0.0,0,0.0,1,0.5,0.5,0,0.0,0.0,0,0.5,1,0.5,0.5,0,0.0,0.0,0,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,1,0.5,0.5,1,-0.5,-0.5,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,0.5,0.5,0,0.0,0.0,0,0.5
2605,B000Y8Y5F4,0,0.0,0.0,0,0.0,0.0,0,0.0,4,2.94,11.75,0,0.0,0.0,0,2.94,1,0.25,0.25,0,0.0,0.0,1,0.12,0,0.0,0.0,0,0.0,0.0,1,0.0,1,2.0,2.0,0,0.0,0.0,0,2.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2606,B006ZCUUTI,1,4.0,4.0,0,0.0,0.0,0,4.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,0.5,0.5,0,0.0,0.0,0,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2607,B0015A034M,1,2.33,2.33,0,0.0,0.0,0,2.33,1,4.0,4.0,0,0.0,0.0,0,4.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,4,2.38,9.5,1,-2.25,-2.25,0,1.45,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2608,B000UASLUQ,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2609,B000QSN260,0,0.0,0.0,1,-4.5,-4.5,0,-4.5,0,0.0,0.0,0,0.0,0.0,0,0.0,1,2.6,2.6,0,0.0,0.0,0,2.6,0,0.0,0.0,0,0.0,0.0,0,0.0,1,2.0,2.0,0,0.0,0.0,0,2.0,0,0.0,0.0,1,-4.5,-4.5,0,-4.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,2.0,2.0,0,0.0,0.0,0,2.0
2610,B001D4YXRS,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,1.95,1.95,0,0.0,0.0,0,1.95,1,1.95,1.95,0,0.0,0.0,0,1.95,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2611,B0037X4QDO,1,4.0,4.0,0,0.0,0.0,0,4.0,2,2.25,4.5,0,0.0,0.0,0,2.25,0,0.0,0.0,1,-3.0,-3.0,0,-3.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,2.0,2.0,0,0.0,0.0,0,2.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2612,B000328YSA,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,5.0,5.0,0,0.0,0.0,0,5.0,0,0.0,0.0,1,-3.0,-3.0,0,-3.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2613,B001YZV1XA,0,0.0,0.0,0,0.0,0.0,0,0.0,1,1.4,1.4,0,0.0,0.0,0,1.4,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2614,B000BXX20G,7,1.7,11.92,5,-2.87,-14.35,0,-0.2,7,2.19,15.34,1,-1.67,-1.67,0,1.71,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,3.5,3.5,0,0.0,0.0,0,3.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,-0.75,-0.75,0,-0.75,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2615,B000F50WMG,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,3.6,3.6,0,0.0,0.0,0,3.6,2,3.12,6.25,1,-5.4,-5.4,1,0.21,1,1.67,1.67,0,0.0,0.0,0,1.67,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2616,B008FCAT1A,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2617,B003AVR176,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,-1.77,-1.77,0,-1.77,0,0.0,0.0,1,-1.77,-1.77,2,-0.59,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2618,B006H33PZ6,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2619,B000NXJM1C,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2620,B003LRVB02,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,1.5,1.5,0,0.0,0.0,0,1.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2621,B001EO5PWO,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2622,B000PCC3KI,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,3.0,3.0,0,0.0,0.0,1,1.5,1,0.5,0.5,0,0.0,0.0,0,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2623,B001EO6EWE,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2624,B0016BFR4G,1,1.18,1.18,0,0.0,0.0,0,1.18,3,0.97,2.91,0,0.0,0.0,0,0.97,0,0.0,0.0,0,0.0,0.0,0,0.0,1,10.0,10.0,0,0.0,0.0,0,10.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,4.0,4.0,0,0.0,0.0,0,4.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,-1.5,-1.5,0,-1.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2625,B00356BMYE,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2626,B001397X3O,7,2.61,18.3,2,-2.2,-4.4,2,1.26,6,1.41,8.48,4,-3.27,-13.07,2,-0.38,0,0.0,0.0,1,-6.0,-6.0,1,-3.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,4.0,4.0,0,0.0,0.0,0,4.0,2,2.38,4.75,0,0.0,0.0,0,2.38,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2627,B0049KKR6Y,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,2.5,2.5,0,0.0,0.0,0,2.5,0,0.0,0.0,0,0.0,0.0,0,0.0,1,0.4,0.4,0,0.0,0.0,0,0.4,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2628,B0015DMMP2,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,2.0,2.0,0,0.0,0.0,0,2.0,1,2.0,2.0,0,0.0,0.0,0,2.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2629,B001HTI3UW,1,3.67,3.67,0,0.0,0.0,0,3.67,0,0.0,0.0,1,-0.5,-0.5,0,-0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,-0.5,-0.5,1,-0.25,1,3.67,3.67,0,0.0,0.0,0,3.67,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2630,B000M9IUXS,0,0.0,0.0,0,0.0,0.0,0,0.0,1,4.0,4.0,0,0.0,0.0,0,4.0,0,0.0,0.0,2,-0.85,-1.7,0,-0.85,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
